experiment,collection_window,metric,scope,sample_index,value,unit
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,7,2010.46,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,8,2012.39,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,9,2010.19,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,10,2011.72,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,11,2010.22,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,12,2011.72,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,13,2010.21,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,14,2013.6,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,15,2009.31,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,16,2011.18,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,17,2010.81,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,18,2009.43,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,19,2015.39,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,20,2009.19,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,21,2013.08,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,22,2017.9,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,23,2013.73,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,24,2010.5,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,25,2011.99,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,26,2010.3,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,27,2011.56,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,28,2011.79,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,29,2009.71,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,30,2011.44,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,31,2009.84,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,32,2011.99,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,33,2009.98,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,34,2011.98,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,35,2009.96,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,36,2011.84,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,37,2009.98,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,38,2012.5,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,39,2009.89,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,40,2011.22,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,41,2011.41,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,42,2009.76,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,43,2011.5,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,44,2009.94,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,45,2011.22,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,46,2009.88,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,47,2017.88,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,48,2010.38,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,49,2013.14,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,50,2010.72,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,51,2012.49,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,52,2016.72,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,53,2013.27,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,54,2014.69,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,55,2018.54,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,56,2014.7,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,57,2010.12,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,58,2012.0,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,59,2009.82,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,0,2012.08,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,1,2011.53,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,2,2009.52,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,3,2011.72,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,4,2009.52,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,5,2011.69,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,6,2012.01,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,7,2009.86,MB/s
