experiment,collection_window,metric,scope,sample_index,value,unit
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C4,0,24182.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C4,1,34594.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C4,2,23778.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C4,3,20767.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C5,0,23957.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C5,1,34322.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C5,2,23583.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C5,3,20137.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C6,0,23803.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C6,1,34818.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C6,2,23814.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C6,3,20422.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C7,0,24486.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C7,1,35146.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C7,2,24547.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C7,3,21425.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C8,0,24248.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C8,1,34629.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C8,2,23995.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C8,3,20716.0,transactions
