Linux 5.15.0-187-generic (node0.katieyan-315918.ldos-ut-pg0.wisc.cloudlab.us) 	09/14/26 	_x86_64_	(32 CPU)

05:13:58        CPU     %user     %nice   %system   %iowait    %steal     %idle
05:14:31          2      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31          3      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31          4      0.00      0.00     14.89      0.00      0.00     85.11
05:14:31          5      1.00      0.00      0.00      0.00      0.00     99.00
05:14:31          6      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31          7      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31          8      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31          9      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31         10      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31         11      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31         12      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31         13      0.00      0.00      0.99      0.00      0.00     99.01
05:14:31         14      1.00      0.00      0.00      0.00      0.00     99.00
05:14:31         15      0.99      0.00      0.00      0.00      0.00     99.01
05:14:31         16      0.99      0.00      0.00      0.00      0.00     99.01
05:14:31         17      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31         18      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31         19      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31         20      0.99      0.00      0.00      0.00      0.00     99.01
05:14:31         21      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31         22      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31         23      1.01      0.00      0.00      0.00      0.00     98.99
05:14:31         24      2.00      0.00      1.00      0.00      0.00     97.00
05:14:31         25      0.00      0.00      1.00      0.00      0.00     99.00
05:14:31         26      1.98      0.00      0.00      0.00      0.00     98.02
05:14:31         27      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31         28      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31         29      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31         30      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31         31      0.00      0.00      0.00      0.00      0.00    100.00

05:14:31        CPU     %user     %nice   %system   %iowait    %steal     %idle
05:14:32        all      0.03      0.00      0.50      0.00      0.00     99.47
05:14:32          0      0.00      0.00      0.99      0.00      0.00     99.01
05:14:32          1      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32          2      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32          3      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32          4      0.00      0.00     15.79      0.00      0.00     84.21
05:14:32          5      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32          6      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32          7      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32          8      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32          9      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         10      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         11      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         12      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         13      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         14      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         15      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         16      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         17      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         18      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         19      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         20      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         21      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         22      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         23      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         24      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         25      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         26      1.00      0.00      0.00      0.00      0.00     99.00
05:14:32         27      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         28      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         29      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         30      0.00      0.00      0.00      0.00      0.00    100.00
05:14:32         31      0.00      0.00      0.00      0.00      0.00    100.00

